topicId,rank,docId,filename
1,352,52,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xby
1,353,22,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xau
1,354,464,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xru
1,355,352,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xnm
1,356,334,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xmu
1,357,296,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xli
1,358,276,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xko
1,359,265,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xkd
1,360,253,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xjr
1,361,242,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xjg
1,362,241,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xjf
1,363,201,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xhr
1,364,197,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xhn
1,365,196,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xhm
1,366,158,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xga
1,367,152,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xfu
1,368,150,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xfs
1,369,117,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xel
1,370,115,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xej
1,371,107,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xeb
1,372,64,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xck
1,373,47,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xbt
1,374,9,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xah
1,375,472,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xsc
1,376,308,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xlu
1,377,298,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xlk
1,378,286,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xky
1,379,264,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xkc
1,380,252,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xjq
1,381,221,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xil
1,382,208,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xhy
1,383,202,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xhs
1,384,180,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xgw
1,385,166,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xgi
1,386,145,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xfn
1,387,121,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xep
1,388,69,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xcp
1,389,63,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xcj
1,390,48,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xbu
1,391,34,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xbg
1,392,356,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xnq
1,393,338,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xmy
1,394,289,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xlb
1,395,258,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xjw
1,396,256,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xju
1,397,237,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xjb
1,398,217,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xih
1,399,209,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xhz
1,400,206,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xhw
1,401,187,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xhd
1,402,181,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xgx
1,403,175,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xgr
1,404,123,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xer
1,405,104,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xdy
1,406,89,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xdj
1,407,84,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xde
1,408,81,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xdb
1,409,79,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xcz
1,410,57,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xcd
1,411,21,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xat
1,412,461,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xrr
1,413,455,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xrl
1,414,439,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xqv
1,415,342,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xnc
1,416,279,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xkr
1,417,274,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xkm
1,418,262,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xka
1,419,260,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xjy
1,420,259,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xjx
1,421,235,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xiz
1,422,233,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xix
1,423,220,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xik
1,424,213,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xid
1,425,205,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xhv
1,426,200,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xhq
1,427,190,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xhg
1,428,179,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xgv
1,429,172,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xgo
1,430,148,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xfq
1,431,91,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xdl
1,432,87,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xdh
1,433,83,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xdd
1,434,78,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xcy
1,435,77,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xcx
1,436,25,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xax
1,437,468,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xry
1,438,270,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xki
1,439,257,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xjv
1,440,255,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xjt
1,441,250,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xjo
1,442,226,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xiq
1,443,216,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xig
1,444,211,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xib
1,445,199,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xhp
1,446,198,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xho
1,447,188,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xhe
1,448,178,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xgu
1,449,162,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xge
1,450,114,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xei
1,451,106,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xea
1,452,93,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xdn
1,453,71,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xcr
1,454,70,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xcq
1,455,66,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xcm
1,456,32,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xbe
1,457,2,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xaa
1,458,474,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xse
1,459,467,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xrx
1,460,263,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xkb
1,461,240,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xje
1,462,238,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xjc
1,463,218,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xii
1,464,210,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xia
1,465,207,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xhx
1,466,204,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xhu
1,467,195,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xhl
1,468,151,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xft
1,469,118,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xem
1,470,103,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xdx
1,471,88,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xdi
1,472,85,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xdf
1,473,82,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xdc
1,474,76,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xcw
1,475,33,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xbf
1,476,1,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/.DS_Store
2,1,318,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xme
2,2,36,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xbi
2,3,231,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xiv
2,4,191,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xhh
2,5,437,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xqt
2,6,271,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xkj
2,7,319,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xmf
2,8,336,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xmw
2,9,306,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xls
2,10,239,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xjd
2,11,26,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xay
2,12,309,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xlv
2,13,275,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xkn
2,14,293,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xlf
2,15,99,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xdt
2,16,18,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xaq
2,17,369,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xod
2,18,160,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xgc
2,19,17,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xap
2,20,167,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xgj
2,21,236,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xja
2,22,24,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xaw
2,23,281,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xkt
2,24,184,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xha
2,25,147,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xfp
2,26,354,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xno
2,27,266,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xke
2,28,303,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xlp
2,29,346,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xng
2,30,96,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xdq
2,31,302,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xlo
2,32,449,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xrf
2,33,398,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xpg
2,34,20,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xas
2,35,223,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xin
2,36,186,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xhc
2,37,154,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xfw
2,38,192,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xhi
2,39,185,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xhb
2,40,304,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xlq
2,41,228,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xis
2,42,276,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xko
2,43,272,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xkk
2,44,227,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xir
2,45,132,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xfa
2,46,230,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xiu
2,47,470,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xsa
2,48,466,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xrw
2,49,234,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xiy
2,50,53,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xbz
2,51,39,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xbl
2,52,243,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xjh
2,53,189,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xhf
2,54,159,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xgb
2,55,363,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xnx
2,56,280,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xks
2,57,343,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xnd
2,58,156,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xfy
2,59,146,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xfo
2,60,41,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xbn
2,61,30,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xbc
2,62,62,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xci
2,63,337,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xmx
2,64,261,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xjz
2,65,361,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xnv
2,66,295,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xlh
2,67,102,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xdw
2,68,264,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xkc
2,69,251,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xjp
2,70,311,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xlx
2,71,282,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xku
2,72,245,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xjj
2,73,269,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xkh
2,74,131,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xez
2,75,3,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xab
2,76,328,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xmo
2,77,299,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xll
2,78,14,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xam
2,79,307,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xlt
2,80,460,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xrq
2,81,165,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xgh
2,82,37,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xbj
2,83,163,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xgf
2,84,372,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xog
2,85,389,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xox
2,86,267,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xkf
2,87,183,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xgz
2,88,181,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xgx
2,89,358,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xns
2,90,11,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xaj
2,91,188,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xhe
2,92,75,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xcv
2,93,446,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xrc
2,94,349,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xnj
2,95,60,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xcg
2,96,273,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xkl
2,97,161,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xgd
2,98,50,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xbw
2,99,38,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xbk
2,100,359,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xnt
2,101,274,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xkm
2,102,348,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xni
2,103,301,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xln
2,104,254,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xjs
2,105,291,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xld
2,106,19,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xar
2,107,316,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xmc
2,108,277,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xkp
2,109,256,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xju
2,110,456,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xrm
2,111,290,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xlc
2,112,375,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xoj
2,113,242,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xjg
2,114,190,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xhg
2,115,287,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xkz
2,116,313,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xlz
2,117,229,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xit
2,118,314,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xma
2,119,7,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xaf
2,120,252,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xjq
2,121,331,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xmr
2,122,255,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xjt
2,123,171,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xgn
2,124,29,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xbb
2,125,450,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xrg
2,126,330,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xmq
2,127,285,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xkx
2,128,376,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xok
2,129,326,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xmm
2,130,278,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xkq
2,131,265,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xkd
2,132,63,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xcj
2,133,452,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xri
2,134,332,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xms
2,135,292,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xle
2,136,289,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xlb
2,137,322,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xmi
2,138,244,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xji
2,139,335,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xmv
2,140,241,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xjf
2,141,370,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xoe
2,142,350,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xnk
2,143,153,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xfv
2,144,249,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xjn
2,145,464,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xru
2,146,111,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xef
2,147,396,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xpe
2,148,367,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xob
2,149,182,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xgy
2,150,97,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xdr
2,151,59,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xcf
2,152,297,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xlj
2,153,138,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xfg
2,154,402,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xpk
2,155,284,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xkw
2,156,233,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xix
2,157,213,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xid
2,158,137,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xff
2,159,44,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xbq
2,160,357,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xnr
2,161,312,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xly
2,162,268,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xkg
2,163,471,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xsb
2,164,224,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xio
2,165,193,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xhj
2,166,344,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xne
2,167,323,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xmj
2,168,240,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xje
2,169,144,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xfm
2,170,453,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xrj
2,171,391,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xoz
2,172,400,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xpi
2,173,308,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xlu
2,174,257,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xjv
2,175,15,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xan
2,176,145,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xfn
2,177,135,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xfd
2,178,67,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xcn
2,179,407,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xpp
2,180,384,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xos
2,181,238,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xjc
2,182,365,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xnz
2,183,253,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xjr
2,184,177,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xgt
2,185,10,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xai
2,186,262,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xka
2,187,248,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xjm
2,188,232,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xiw
2,189,64,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xck
2,190,46,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xbs
2,191,16,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xao
2,192,420,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xqc
2,193,321,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xmh
2,194,166,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xgi
2,195,411,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xpt
2,196,395,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xpd
2,197,371,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xof
2,198,225,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xip
2,199,428,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xqk
2,200,360,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xnu
2,201,235,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xiz
2,202,126,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xeu
2,203,454,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xrk
2,204,374,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xoi
2,205,373,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xoh
2,206,300,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xlm
2,207,258,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xjw
2,208,129,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xex
2,209,380,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xoo
2,210,315,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xmb
2,211,305,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xlr
2,212,212,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xic
2,213,122,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xeq
2,214,8,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xag
2,215,218,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xii
2,216,214,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xie
2,217,170,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xgm
2,218,109,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xed
2,219,124,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xes
2,220,106,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xea
2,221,31,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xbd
2,222,4,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xac
2,223,406,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xpo
2,224,288,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xla
2,225,237,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xjb
2,226,128,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xew
2,227,25,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xax
